assists_x,clean_sheets_x,expected_goal_involvements,expected_goals_conceded,goals_conceded_x,goals_scored_x,minutes,round,selected,starts,threat,total_points,value,id,element_type,first_name,second_name,team,average_total_points,minutes_played,total_starts,avg_selected,goals_scored_y,assists_y,total_xgc,goals_conceded_y,clean_sheets_y,total_xgi,avg_threat
1,0,0.89,0.19,0,1,25,11,669482,0,23.0,11,54,129,FWD,João Pedro,Junqueira de Jesus,5,2.2,25,0,1068638,1,1,,,,0.89,3.83
0,1,0.06,0.66,0,0,90,11,23462,1,9.0,3,49,553,MID,João Victor,Gomes da Silva,20,3.6,525,6,13370,1,0,,,,0.39,6.5
0,0,0.0,0.0,0,0,0,11,24544,0,0.0,0,53,353,DEF,João,Cavaco Cancelo,13,0.0,0,0,25912,0,0,0.0,0.0,0.0,,
0,0,0.0,0.0,0,0,0,11,54108,0,0.0,0,61,621,MID,João,Félix Sequeira,6,0.2,9,0,60002,0,0,,,,0.07,1.0
0,0,0.0,0.0,0,0,0,11,45375,0,0.0,0,40,227,GK,João,Neves Virgínia,8,0.0,0,0,46587,0,0,0.0,0.0,0.0,,
0,0,0.02,2.22,1,0,90,11,343259,1,2.0,2,45,145,DEF,Joël,Veltman,5,2.4,435,5,359223,0,0,8.3,7.0,1.0,,
0,0,0.08,2.29,2,0,90,11,3411634,1,4.0,1,63,350,DEF,Joško,Gvardiol,13,5.6,540,6,2774506,3,0,9.68,8.0,1.0,,
0,0,0.0,0.0,0,0,0,11,8274,0,0.0,0,40,464,DEF,Juan,Larios López,17,0.0,0,0,8082,0,0,0.0,0.0,0.0,,
0,0,0.0,0.0,0,0,0,11,7879,0,0.0,0,54,121,MID,Julio,Enciso,5,0.6,45,0,8136,0,0,,,,0.13,3.5
0,0,0.0,0.36,0,0,6,11,20623,0,0.0,1,44,592,DEF,Julián,Araujo Zúñiga,3,0.4,80,2,21862,0,0,1.25,0.0,0.0,,
0,0,0.0,0.0,0,0,0,11,10631,0,0.0,0,70,352,FWD,Julián,Álvarez,13,0.0,0,0,10965,0,0,,,,0.0,0.0
0,0,0.05,1.28,1,0,90,11,139504,1,1.0,2,55,6,DEF,Jurriën,Timber,1,1.0,325,4,163766,0,1,2.62,5.0,0.0,,
0,0,0.25,1.38,1,0,73,11,1085,1,3.0,2,45,645,MID,Justin,Devenny,7,0.4,73,1,989,0,0,,,,0.25,0.5
0,0,0.26,1.02,3,1,75,11,48841,1,27.0,7,53,71,MID,Justin,Kluivert,3,4.8,316,4,33950,2,1,,,,1.93,19.5
0,0,0.0,0.0,0,0,0,11,174531,0,0.0,0,63,346,MID,Jérémy,Doku,13,2.4,107,1,216717,1,1,,,,0.44,12.67
0,1,0.04,0.48,0,0,72,11,385941,1,17.0,2,56,566,FWD,Jørgen,Strand Larsen,20,5.2,488,6,177642,3,0,,,,1.74,26.17
0,0,0.0,0.0,0,0,0,11,67,0,0.0,0,45,130,MID,Kacper,Kozłowski,5,0.0,0,0,70,0,0,,,,0.0,0.0
0,0,0.0,0.0,0,0,0,11,26468,0,0.0,0,45,656,MID,Kadan,Young,2,0.0,0,0,25379,0,0,,,,0.0,0.0
0,0,0.0,0.0,0,0,0,11,2584,0,0.0,0,45,647,MID,Kaden,Rodney,7,0.0,0,0,2459,0,0,,,,0.0,0.0
0,0,0.0,0.0,0,0,0,11,21385,0,0.0,0,40,643,DEF,Kaelan,Casey,19,0.0,0,0,21767,0,0,0.0,0.0,0.0,,
0,0,0.0,0.0,0,0,0,11,1122,0,0.0,0,40,43,DEF,Kaine,Kesler-Hayden,2,0.0,0,0,1211,0,0,0.0,0.0,0.0,,
0,0,0.01,1.28,1,0,90,11,1257354,1,2.0,1,80,4,FWD,Kai,Havertz,1,2.8,540,6,1792618,2,0,,,,3.87,35.83
0,0,0.0,0.0,0,0,0,11,6691,0,0.0,0,49,359,MID,Kalvin,Phillips,10,1.0,377,5,7438,0,0,,,,0.49,4.17
0,0,0.0,0.0,0,0,0,11,556,0,0.0,0,50,462,MID,Kamaldeen,Sulemana,17,0.4,15,0,399,0,0,,,,0.02,0.83
0,0,0.0,0.0,0,0,0,11,3722,0,0.0,0,40,5,GK,Karl,Hein,1,0.0,0,0,3993,0,0,0.0,0.0,0.0,,
0,0,0.0,0.04,0,0,7,11,3503,0,0.0,1,48,299,MID,Kasey,McAteer,11,0.4,26,0,3650,0,0,,,,0.03,0.83
0,0,0.27,2.61,2,0,90,11,13702,1,4.0,2,50,98,MID,Keane,Lewis-Potter,4,3.4,487,6,10172,0,2,,,,2.02,16.17
0,1,0.07,1.52,0,0,90,11,41844,1,2.0,6,45,257,DEF,Kenny,Tete,9,2.4,508,6,39151,0,0,6.31,7.0,2.0,,
0,0,0.0,1.48,3,0,90,11,63098,1,0.0,2,45,152,GK,Kepa,Arrizabalaga,3,2.0,360,4,77799,0,0,3.55,5.0,1.0,,
0,0,0.04,0.83,2,0,16,11,409033,0,5.0,1,94,345,MID,Kevin,De Bruyne,13,0.2,16,0,460643,0,0,,,,0.04,0.83
0,0,0.0,0.0,0,0,0,11,21820,0,0.0,0,40,250,DEF,Kevin,Mbabu,9,0.0,0,0,24575,0,0,0.0,0.0,0.0,,
0,0,0.27,0.44,0,0,7,11,9200,0,10.0,0,52,106,MID,Kevin,Schade,4,1.2,246,3,12373,0,0,,,,1.07,12.5
0,0,0.0,0.0,0,0,0,11,16956,0,0.0,0,40,552,DEF,Ki-Jana,Hoever,20,0.0,0,0,18675,0,0,0.0,0.0,0.0,,
0,0,0.0,0.0,0,0,0,11,2368,0,0.0,0,43,21,DEF,Kieran,Tierney,1,0.0,0,0,2458,0,0,0.0,0.0,0.0,,
0,0,0.0,0.0,0,0,0,11,371210,0,0.0,0,56,418,DEF,Kieran,Trippier,15,1.6,147,2,468557,0,0,1.3,1.0,1.0,,
0,0,0.0,0.0,0,0,0,11,13113,0,0.0,0,56,166,MID,Kiernan,Dewsbury-Hall,6,0.0,0,0,13725,0,0,,,,0.0,0.0
0,0,0.0,0.0,0,0,0,11,1173,0,0.0,0,40,668,GK,Killian,Cahill,5,0.0,0,0,884,0,0,0.0,0.0,0.0,,
0,0,0.0,0.0,0,0,0,11,39367,0,0.0,0,39,96,DEF,Kim,Ji-soo,4,0.0,0,0,29845,0,0,0.0,0.0,0.0,,
0,0,0.0,0.0,0,0,0,11,236338,0,0.0,0,52,378,MID,Kobbie,Mainoo,14,0.4,128,2,305730,0,0,,,,0.13,1.33
0,0,0.0,0.0,0,0,0,11,18747,0,0.0,0,45,528,DEF,Konstantinos,Mavropanos,19,0.4,200,2,19272,0,0,3.86,3.0,0.0,,
0,0,0.0,0.0,0,0,0,11,29686,0,0.0,0,46,337,DEF,Konstantinos,Tsimikas,12,2.0,195,2,23904,0,0,1.74,1.0,1.0,,
0,0,0.0,0.0,0,0,0,11,61655,0,0.0,0,40,40,DEF,Kortney,Hause,2,0.0,0,0,64686,0,0,0.0,0.0,0.0,,
0,0,0.0,0.0,0,0,0,11,119725,0,0.0,0,40,50,DEF,Kosta,Nedeljković,2,0.0,0,0,139089,0,0,0.0,0.0,0.0,,
0,0,0.0,0.0,0,0,0,11,29870,0,0.0,0,44,86,DEF,Kristoffer,Ajer,4,0.0,270,3,36574,0,0,3.16,5.0,0.0,,
0,0,0.0,0.0,0,0,0,11,18445,0,0.0,0,44,532,DEF,Kurt,Zouma,19,0.0,0,0,20917,0,0,0.0,0.0,0.0,,
0,0,0.02,1.26,2,0,90,11,41029,1,2.0,0,44,476,DEF,Kyle,Walker-Peters,17,3.0,450,5,38967,0,1,11.81,9.0,1.0,,
0,0,0.06,2.29,2,0,90,11,379332,1,2.0,1,52,363,DEF,Kyle,Walker,13,0.4,298,3,461304,0,0,6.76,6.0,0.0,,
0,0,0.0,0.0,0,0,0,11,35655,0,0.0,0,40,598,DEF,Lamare,Bogarde,2,0.0,0,0,39486,0,0,0.0,0.0,0.0,,
0,0,0.0,0.0,0,0,0,11,30209,0,0.0,0,45,33,MID,Leander,Dendoncker,2,0.0,0,0,36143,0,0,,,,0.0,0.0
0,0,0.05,0.06,0,0,19,11,221472,0,11.0,1,69,23,MID,Leandro,Trossard,1,1.8,362,4,255331,1,1,,,,1.49,16.67
0,0,0.19,1.82,1,0,90,11,240854,1,7.0,1,45,267,DEF,Leif,Davis,10,2.8,540,6,239086,1,1,13.83,14.0,0.0,,
0,0,0.0,0.0,0,0,0,11,9455,0,0.0,0,43,572,DEF,Leny,Yoro,14,0.0,0,0,9335,0,0,0.0,0.0,0.0,,
0,0,0.07,1.18,1,0,64,11,108039,1,8.0,2,63,28,MID,Leon,Bailey,2,2.2,277,4,117141,0,2,,,,0.86,6.0
0,0,0.0,0.0,0,0,0,11,280799,0,0.0,0,45,539,FWD,Leon,Chiwome,20,0.0,0,0,256648,0,0,,,,0.0,0.0
0,0,0.01,0.03,0,0,30,11,37393,0,0.0,0,45,188,MID,Lesley,Ugochukwu,17,0.2,76,1,41564,0,0,,,,0.05,0.33
0,0,0.01,0.99,1,0,90,11,312021,1,2.0,1,46,162,DEF,Levi,Colwill,6,1.4,540,6,337563,0,0,8.53,8.0,0.0,,
1,0,0.5,1.48,3,0,90,11,28833,1,7.0,5,50,64,MID,Lewis,Cook,3,2.8,540,6,23565,0,3,,,,1.19,2.33
0,0,0.0,0.0,0,0,0,11,222,0,0.0,0,50,37,MID,Lewis,Dobbin,2,0.0,0,0,231,0,0,,,,0.0,0.0
0,0,0.0,0.0,0,0,0,11,484984,0,0.0,0,44,120,DEF,Lewis,Dunk,5,1.4,270,3,643333,0,0,7.55,6.0,1.0,,
0,0,0.08,0.63,1,0,90,11,350830,1,8.0,2,43,399,DEF,Lewis,Hall,15,4.0,538,6,244583,0,1,6.01,5.0,2.0,,
0,0,0.0,0.0,0,0,0,11,670,0,0.0,0,50,411,MID,Lewis,Miley,15,0.0,0,0,390,0,0,,,,0.0,0.0
0,0,0.0,0.0,0,0,0,11,90,0,0.0,0,50,439,MID,Lewis,O'Brien,16,0.0,0,0,95,0,0,,,,0.0,0.0
1,0,1.03,1.28,1,1,69,11,479762,1,37.0,11,56,268,FWD,Liam,Delap,10,5.2,410,5,476773,5,1,,,,2.13,27.83
0,0,0.0,0.0,0,0,0,11,7773,0,0.0,0,40,56,DEF,Lino,da Cruz Sousa,2,0.0,0,0,8712,0,0,0.0,0.0,0.0,,
0,1,0.01,0.77,0,0,90,11,459622,1,0.0,6,44,380,DEF,Lisandro,Martínez,14,2.0,450,5,479328,0,0,10.31,7.0,1.0,,
0,0,0.0,0.0,0,0,0,11,13492,0,0.0,0,43,404,DEF,Lloyd,Kelly,15,0.4,2,0,14644,0,0,0.0,0.0,0.0,,
0,0,0.0,0.0,0,0,0,11,27602,0,0.0,0,40,154,GK,Lucas,Bergström,6,0.0,0,0,28036,0,0,0.0,0.0,0.0,,
0,0,0.0,0.0,0,0,0,11,78228,0,0.0,0,44,481,MID,Lucas,Bergvall,18,0.0,13,0,86899,0,0,,,,0.12,0.17
0,0,0.38,1.35,1,0,73,11,970076,1,9.0,2,47,36,DEF,Lucas,Digne,2,4.2,490,6,885869,0,1,7.29,8.0,2.0,,
0,1,0.29,1.11,0,0,90,11,157651,1,7.0,3,58,527,MID,Lucas,Tolentino Coelho de Lima,19,2.6,442,6,168653,1,0,,,,1.85,11.0
0,0,0.0,0.0,0,0,7,11,2757,0,2.0,1,47,526,MID,Luis Guilherme,Lira dos Santos,19,0.4,11,0,2804,0,0,,,,0.0,0.33
0,1,0.12,1.38,0,0,90,11,2630322,1,19.0,3,77,327,MID,Luis,Díaz,12,2.2,289,3,3241378,0,1,,,,0.86,11.0
0,0,0.0,0.0,0,0,0,11,22527,0,0.0,0,50,80,MID,Luis,Sinisterra,3,0.4,55,0,38278,0,0,,,,0.68,4.83
0,0,0.0,0.0,0,0,0,11,25101,0,0.0,0,45,540,MID,Luke,Cundle,20,0.0,0,0,26724,0,0,,,,0.0,0.0
0,0,0.0,0.0,0,0,0,11,510,0,0.0,0,45,246,MID,Luke,Harris,9,0.0,0,0,562,0,0,,,,0.0,0.0
0,0,0.0,0.0,0,0,0,11,19282,0,0.0,0,49,387,DEF,Luke,Shaw,14,0.0,0,0,21286,0,0,0.0,0.0,0.0,,
0,0,0.0,0.0,0,0,0,11,121306,0,0.0,0,39,305,DEF,Luke,Thomas,11,0.0,0,0,79895,0,0,0.0,0.0,0.0,,
0,0,0.0,0.0,0,0,0,11,184276,0,0.0,0,40,284,DEF,Luke,Woolfenden,10,0.4,107,1,192359,0,0,2.5,3.0,0.0,,
0,0,0.0,0.7,3,0,90,11,94705,1,0.0,1,45,293,GK,Mads,Hermansen,11,2.6,540,6,88510,0,0,12.34,13.0,1.0,,
0,0,0.0,0.0,0,0,0,11,9944,0,0.0,0,44,105,DEF,Mads,Roerslev Rasmussen,4,1.2,184,2,9536,0,1,2.94,6.0,0.0,,
0,0,0.0,0.0,0,0,0,11,1272,0,0.0,0,49,119,MID,Mahmoud,Dahoud,5,0.0,0,0,1383,0,0,,,,0.0,0.0
0,0,0.0,0.0,0,0,0,11,285,0,0.0,0,45,176,DEF,Malang,Sarr,6,0.0,0,0,301,0,0,0.0,0.0,0.0,,
0,0,0.0,0.0,0,0,0,11,290,0,0.0,0,45,197,MID,Malcolm,Ebiowei,7,0.0,0,0,308,0,0,,,,0.0,0.0
0,0,0.0,0.0,0,0,0,11,6285,0,0.0,0,40,657,DEF,Maldini,Kacurri,1,0.0,0,0,5380,0,0,0.0,0.0,0.0,,
0,0,0.47,0.95,1,0,81,11,165871,1,15.0,2,49,171,DEF,Malo,Gusto,6,1.4,473,6,168133,0,0,7.49,7.0,0.0,,
0,0,0.0,0.0,0,0,0,11,2628,0,0.0,0,54,502,MID,Manor,Solomon,18,0.0,0,0,2786,0,0,,,,0.0,0.0
0,0,0.0,0.0,0,0,0,11,469888,0,0.0,0,55,340,DEF,Manuel,Akanji,13,1.8,331,4,507015,0,0,5.56,4.0,1.0,,
0,1,0.03,0.77,0,0,90,11,9415,1,2.0,3,49,652,MID,Manuel,Ugarte,14,1.0,246,3,9235,0,0,,,,0.04,0.67
0,0,0.71,0.95,3,0,66,11,77454,1,7.0,0,48,79,DEF,Marcos,Senesi,3,2.8,516,6,65628,0,0,6.39,7.0,1.0,,
0,0,0.0,0.0,0,0,0,11,36968,0,0.0,0,40,155,GK,Marcus,Bettinelli,6,0.0,0,0,37625,0,0,0.0,0.0,0.0,,
0,0,0.0,0.0,0,0,0,11,1016,0,0.0,0,49,271,MID,Marcus,Myers-Harness,10,0.0,0,0,1114,0,0,,,,0.0,0.0
0,0,0.02,0.73,0,0,56,11,361446,1,4.0,1,69,385,MID,Marcus,Rashford,14,2.4,411,6,344299,0,1,,,,0.94,12.17
0,0,0.36,0.53,0,0,23,11,38694,0,0.0,1,55,83,MID,Marcus,Tavernier,3,2.2,365,4,41120,0,2,,,,1.26,7.33
0,0,0.01,0.99,1,0,90,11,432210,1,0.0,1,50,163,DEF,Marc,Cucurella Saseta,6,0.8,306,3,514226,0,0,3.98,5.0,0.0,,
0,0,0.0,0.0,0,0,0,11,61541,0,0.0,0,48,178,FWD,Marc,Guiu Paz,6,0.0,0,0,64920,0,0,,,,0.0,0.0
0,0,0.1,1.83,2,0,90,11,796983,1,16.0,1,45,200,DEF,Marc,Guéhi,7,3.6,540,6,681717,2,0,7.99,8.0,1.0,,
1,1,0.03,0.66,0,0,90,11,38068,1,4.0,6,50,557,MID,Mario,Lemina,20,2.4,433,5,44063,0,1,,,,0.36,5.33
0,0,0.0,2.61,2,0,90,11,1336155,1,0.0,1,45,91,GK,Mark,Flekken,4,2.4,540,6,1304790,0,0,8.65,13.0,0.0,,
0,0,0.0,0.0,0,0,0,11,32257,0,0.0,0,45,138,FWD,Mark,O’Mahony,5,0.0,0,0,37129,0,0,,,,0.0,0.0
0,0,0.0,0.0,0,0,0,11,19847,0,0.0,0,44,84,GK,Mark,Travers,3,1.6,180,2,15855,0,0,3.37,2.0,0.0,,
0,0,0.0,0.0,0,0,0,11,3816,0,0.0,0,45,605,MID,Martial,Godo,9,0.0,0,0,3861,0,0,,,,0.0,0.0
0,0,0.0,0.0,0,0,0,11,57081,0,0.0,0,43,396,GK,Martin,Dúbravka,15,0.0,0,0,62800,0,0,0.0,0.0,0.0,,
1,0,0.34,1.28,1,0,90,11,349669,1,6.0,7,82,13,MID,Martin,Ødegaard,1,1.4,90,1,367658,0,1,,,,0.34,1.0
0,0,0.0,0.0,0,0,0,11,24284,0,0.0,0,40,225,DEF,Mason,Holgate,8,0.0,0,0,27914,0,0,0.0,0.0,0.0,,
0,0,0.0,0.0,0,0,0,11,10749,0,0.0,0,63,382,MID,Mason,Mount,14,0.0,39,0,11274,0,0,,,,0.01,0.0
0,0,0.0,0.18,0,0,1,11,35479,0,0.0,1,45,277,MID,Massimo,Luongo,10,0.2,2,0,46013,0,0,,,,0.0,0.0
0,0,0.26,2.29,2,0,90,11,419178,1,17.0,3,56,354,MID,Mateo,Kovačić,13,4.8,535,6,340169,2,0,,,,1.39,14.0
0,0,0.39,1.26,2,0,90,11,3136,1,8.0,2,50,623,MID,Mateus Gonçalo,Espanha Fernandes,17,2.4,479,6,2012,0,1,,,,0.66,3.67
0,0,0.0,0.0,0,0,0,11,12195,0,0.0,0,40,465,GK,Mateusz,Lis,17,0.0,0,0,13368,0,0,0.0,0.0,0.0,,
0,0,0.03,2.29,2,0,90,11,47386,1,6.0,2,49,356,MID,Matheus Luiz,Nunes,13,2.4,270,3,23072,0,1,,,,1.17,9.0
0,0,0.0,0.0,0,0,0,11,53875,0,0.0,0,44,208,MID,Matheus,França de Oliveira,7,0.0,0,0,65174,0,0,,,,0.0,0.0
1,1,0.48,0.48,0,1,89,11,942722,1,22.0,12,67,541,FWD,Matheus,Santos Carneiro Da Cunha,20,7.6,515,6,436818,3,2,,,,2.36,27.17
0,0,0.08,2.13,2,0,78,11,7565,1,9.0,2,53,95,MID,Mathias,Jensen,4,0.8,108,1,7534,0,0,,,,0.12,1.5
0,0,0.0,0.0,0,0,0,11,1442,0,0.0,0,45,112,DEF,Mathias,Jorgensen,4,0.0,0,0,1570,0,0,0.0,0.0,0.0,,
0,0,0.0,0.0,0,0,0,11,6956,0,0.0,0,48,149,MID,Mats,Wieffer,5,0.8,115,1,7405,0,0,,,,0.25,3.83
0,1,0.0,0.77,0,0,90,11,513423,1,0.0,6,50,593,DEF,Matthijs,de Ligt,14,2.2,495,5,506576,0,0,10.57,7.0,1.0,,
0,0,0.0,0.0,0,0,0,11,120334,0,0.0,0,44,32,DEF,Matty,Cash,2,2.0,329,4,127367,0,0,3.54,3.0,1.0,,
0,0,0.0,0.0,0,0,1,11,16382,0,0.0,1,43,543,DEF,Matt,Doherty,20,0.2,1,0,17458,0,0,0.0,0.0,0.0,,
0,0,0.53,0.27,0,1,33,11,498,0,19.0,8,55,629,MID,Matt,O'Riley,5,1.6,33,0,415,1,0,,,,0.53,3.17
0,0,0.0,0.0,0,0,0,11,37361,0,0.0,0,40,416,DEF,Matt,Targett,15,0.0,0,0,43904,0,0,0.0,0.0,0.0,,
0,0,0.0,0.0,0,0,0,11,1318272,0,0.0,0,40,445,GK,Matt,Turner,7,0.0,0,0,1405339,0,0,0.0,0.0,0.0,,
0,0,0.0,1.7,3,0,90,11,788524,1,0.0,2,47,443,GK,Matz,Sels,16,5.4,540,6,463718,0,1,7.31,6.0,2.0,,
0,0,0.03,1.83,2,0,90,11,16350,1,1.0,0,45,650,DEF,Maxence,Lacroix,7,2.0,540,6,11971,0,1,7.99,8.0,1.0,,
0,0,0.0,0.0,0,0,0,11,2805,0,0.0,0,48,515,MID,Maxwel,Cornet,17,0.0,45,1,2924,0,0,,,,0.16,0.83
0,0,0.0,0.0,0,0,0,11,18812,0,0.0,0,43,59,DEF,Max,Aarons,3,0.0,0,0,19616,0,0,0.0,0.0,0.0,,
0,1,0.01,1.11,0,0,90,11,227181,1,0.0,6,45,524,DEF,Max,Kilman,19,2.2,540,6,254324,0,0,8.34,10.0,1.0,,
0,0,0.0,0.0,0,0,0,11,31901,0,0.0,0,44,292,MID,Michael,Golding,11,0.0,0,0,23245,0,0,,,,0.0,0.0
0,0,0.0,0.0,0,0,0,11,1216358,0,0.0,0,43,228,DEF,Michael,Keane,8,4.6,360,4,902235,1,0,5.3,2.0,2.0,,
0,1,0.04,1.05,0,0,66,11,282285,1,21.0,2,54,512,FWD,Michail,Antonio,19,5.0,384,5,245199,1,4,,,,1.79,16.33
0,0,0.0,0.0,0,0,0,11,690832,0,0.0,0,46,506,DEF,Micky,van de Ven,18,0.6,350,4,986358,0,1,4.2,5.0,1.0,,
0,0,0.0,0.0,0,0,0,11,43776,0,0.0,0,56,391,MID,Miguel,Almirón Rejala,15,0.8,100,1,45826,0,0,,,,0.5,5.33
0,0,0.1,0.06,0,0,19,11,10626,0,17.0,1,60,633,MID,Mikel,Merino,1,2.6,278,3,5059,1,0,,,,1.33,10.67
0,0,0.0,0.0,0,0,0,11,35665,0,0.0,0,45,610,MID,Mikey,Moore,18,0.6,80,1,34342,0,0,,,,0.07,0.83
0,0,0.21,2.17,2,1,90,11,65855,1,26.0,8,50,89,MID,Mikkel,Damsgaard,4,5.6,507,6,35350,1,3,,,,1.98,9.0
0,0,0.1,1.48,3,0,90,11,136227,1,6.0,1,44,70,DEF,Milos,Kerkez,3,4.4,502,6,63805,0,2,6.89,7.0,1.0,,
0,0,0.0,0.0,0,0,0,11,8287,0,0.0,0,40,574,DEF,Miodrag,Pivaš,15,0.0,0,0,9114,0,0,0.0,0.0,0.0,,
0,0,0.49,2.06,1,0,89,11,560367,1,27.0,2,65,136,MID,Mitoma,Kaoru,5,2.4,473,5,701235,0,1,,,,1.91,27.67
1,1,1.06,1.38,0,1,90,11,5069754,1,48.0,14,128,328,MID,Mohamed,Salah,12,9.6,522,6,4414942,5,2,,,,4.69,44.0
0,0,0.0,0.0,0,0,0,11,269407,0,0.0,0,62,525,MID,Mohammed,Kudus,19,2.2,215,3,380583,2,0,,,,2.46,30.5
0,0,0.03,0.99,1,0,90,11,146550,1,0.0,2,49,157,MID,Moisés,Caicedo Corozo,6,3.8,540,6,112438,1,1,,,,0.72,4.83
0,0,0.14,1.01,1,0,58,11,125232,1,7.0,1,63,433,MID,Morgan,Gibbs-White,16,1.2,195,3,153124,0,0,,,,0.48,6.0
0,0,0.22,2.02,2,0,90,11,2332069,1,8.0,1,54,54,MID,Morgan,Rogers,2,4.0,449,6,2277588,3,0,,,,2.44,19.0
0,0,0.0,0.0,0,0,0,11,1783,0,0.0,0,65,34,MID,Moussa,Diaby,2,0.0,0,0,1850,0,0,,,,0.0,0.0
0,0,0.24,1.7,3,1,90,11,165181,1,35.0,7,45,436,DEF,Murillo,Santiago Costa dos Santos,16,5.0,540,6,104256,1,0,7.31,6.0,2.0,,
0,0,0.12,0.17,0,0,22,11,25533,0,4.0,1,62,179,MID,Mykhailo,Mudryk,6,0.8,84,0,25184,0,0,,,,0.74,5.17
0,0,0.0,0.0,0,0,0,11,6715,0,0.0,0,45,597,MID,Myles,Lewis-Skelly,1,0.2,14,0,6496,0,0,,,,0.0,0.33
0,0,0.0,0.0,0,0,0,11,2120,0,0.0,0,45,103,MID,Myles,Peart-Harris,4,0.0,0,0,2396,0,0,,,,0.0,0.0
0,0,0.0,0.0,0,0,0,11,13152,0,0.0,0,45,190,MID,Naouirou,Ahamada,7,0.0,0,0,15260,0,0,,,,0.0,0.0
0,0,0.0,1.2,1,0,61,11,11385,1,0.0,2,44,196,DEF,Nathaniel,Clyne,7,1.8,140,1,11860,0,0,2.5,1.0,1.0,,
0,0,0.0,0.0,0,0,0,11,8898,0,0.0,0,40,332,DEF,Nathaniel,Phillips,12,0.0,0,0,9830,0,0,0.0,0.0,0.0,,
0,0,0.0,0.0,0,0,0,11,107698,0,0.0,0,53,341,DEF,Nathan,Aké,13,0.2,72,1,102071,0,0,1.95,2.0,0.0,,
0,0,0.0,0.0,0,0,0,11,1018,0,0.0,0,49,262,MID,Nathan,Broadhead,10,0.0,0,0,970,0,0,,,,0.0,0.0
0,0,0.0,0.0,0,0,0,11,21790,0,0.0,0,45,665,FWD,Nathan,Butler-Oyedeji,1,0.0,0,0,13046,0,0,,,,0.0,0.0
0,0,0.29,2.61,2,0,90,11,255579,1,6.0,1,45,88,DEF,Nathan,Collins,4,2.8,540,6,212438,1,1,8.65,13.0,0.0,,
0,0,0.0,0.0,0,0,0,11,205729,0,0.0,0,45,546,FWD,Nathan,Fraser,20,0.0,0,0,248632,0,0,,,,0.0,0.0
0,0,0.0,0.0,0,0,0,11,1613,0,0.0,0,44,234,DEF,Nathan,Patterson,8,0.0,0,0,1356,0,0,0.0,0.0,0.0,,
0,0,0.0,0.0,0,0,0,11,153157,0,0.0,0,40,477,DEF,Nathan,Wood-Gordon,17,0.0,0,0,159525,0,0,0.0,0.0,0.0,,
0,0,0.0,0.0,0,0,0,11,5238,0,0.0,0,44,529,DEF,Nayef,Aguerd,19,0.0,0,0,5786,0,0,0.0,0.0,0.0,,
0,0,0.0,0.0,0,0,0,11,35967,0,0.0,0,49,229,FWD,Neal,Maupay,8,0.0,0,0,42872,0,0,,,,0.0,0.0
0,0,0.0,0.0,0,0,0,11,43171,0,0.0,0,43,437,DEF,Neco,Williams,16,0.4,44,0,49175,0,0,1.32,0.0,0.0,,
0,0,0.0,0.63,1,0,90,11,749230,1,0.0,2,50,413,GK,Nick,Pope,15,3.6,540,6,752651,0,0,6.02,5.0,2.0,,
0,0,0.0,0.0,0,0,0,11,94818,0,0.0,0,67,589,FWD,Niclas,Füllkrug,19,0.0,0,0,106210,0,0,,,,0.0,0.0
0,0,0.12,0.99,1,0,87,11,1779425,1,27.0,2,79,180,FWD,Nicolas,Jackson,6,4.0,502,6,1806910,2,1,,,,3.14,29.17
0,0,0.04,1.43,2,0,73,11,3680,1,17.0,2,48,431,MID,Nicolás,Domínguez,16,1.8,413,5,3204,0,0,,,,0.72,12.67
0,0,0.0,0.0,0,0,0,11,1679,0,0.0,0,50,607,MID,Nico,O'Reilly,13,0.0,0,0,1557,0,0,,,,0.0,0.0
0,0,0.02,1.7,3,0,90,11,119976,1,2.0,1,45,573,DEF,Nikola,Milenković,16,3.8,540,6,80666,0,1,7.31,6.0,2.0,,
0,0,0.51,0.82,1,0,67,11,793888,1,11.0,1,64,177,MID,Noni,Madueke,6,3.2,429,6,930230,1,1,,,,2.19,30.67
0,0,0.0,0.35,0,0,15,11,70256,0,2.0,1,50,218,FWD,Norberto Bercique,Gomes Betuncal,8,1.8,52,0,71103,1,0,,,,1.08,11.0
0,0,0.0,0.0,0,0,0,11,111837,0,0.0,0,43,73,GK,Norberto,Murara Neto,1,0.0,0,0,128598,0,0,0.0,0.0,0.0,,
0,1,0.25,0.77,0,0,90,11,1434772,1,4.0,8,45,594,DEF,Noussair,Mazraoui,14,2.8,399,5,1492902,0,0,8.76,5.0,1.0,,
0,1,0.05,0.66,0,0,90,11,27276,1,0.0,6,45,559,DEF,Nélson,Cabral Semedo,20,2.6,540,6,14768,0,2,12.89,13.0,1.0,,
0,0,0.0,0.0,0,0,0,11,7908,0,0.0,0,40,139,DEF,Odeluga,Offiah,5,0.0,0,0,8749,0,0,0.0,0.0,0.0,,
0,0,0.0,0.04,0,0,2,11,28321,0,0.0,1,52,198,FWD,Odsonne,Edouard,11,0.4,19,0,32866,0,0,,,,0.0,1.67
0,0,0.0,0.0,0,0,0,11,11167,0,0.0,0,43,412,GK,Odysseas,Vlachodimos,15,0.0,0,0,11467,0,0,0.0,0.0,0.0,,
0,0,0.06,1.7,3,0,90,11,1245732,1,6.0,1,47,422,DEF,Ola,Aina,16,5.2,538,6,781394,1,0,7.31,6.0,2.0,,
